지역,umdNm,aptNm,buildYear,addr,excluUseAr,floor,dealYear,dealMonth,dealDay,dealAmount_만원,dealAmount_억
서울 동대문구,휘경동,휘경SK뷰,2019,휘경로,59.39,12,2026,6,19,142000,14.2
서울 동대문구,용두동,용두두산위브,2009,정릉천동로,59.99,12,2026,6,29,139200,13.92
서울 동대문구,답십리동,두산위브,2007,황물로15길,59.91,6,2026,6,18,139000,13.9
서울 동대문구,장안동,장안힐스테이트,2007,장안벚꽃로1길,59.885,8,2026,6,17,116000,11.6
서울 동대문구,답십리동,청계한신휴플러스,2010,서울시립대로,59.74,21,2026,6,14,143000,14.3
서울 동대문구,답십리동,답십리대우,2002,답십리로41길,59.76,7,2026,6,15,118000,11.8
서울 동대문구,장안동,래미안장안,2003,장한로14길,59.86,18,2026,6,11,117500,11.75
서울 동대문구,장안동,래미안장안,2003,장한로14길,59.86,11,2026,7,31,121500,12.15
서울 동대문구,휘경동,휘경해모로프레스티지,2021,외대역동로1길,59.82,15,2026,7,29,119000,11.9
서울 동대문구,답십리동,두산위브,2007,황물로15길,59.91,13,2026,7,25,130000,13.0
서울 동대문구,전농동,전농SK,2000,사가정로,59.96,10,2026,7,25,116500,11.65
서울 동대문구,답십리동,두산위브,2007,황물로15길,59.91,3,2026,7,22,130000,13.0
서울 동대문구,휘경동,휘경SK뷰,2019,휘경로,59.39,11,2026,7,8,137000,13.7
서울 동대문구,장안동,장안힐스테이트,2007,장안벚꽃로1길,59.885,5,2026,7,21,117000,11.7
서울 동대문구,전농동,래미안크레시티,2014,사가정로,59.99,3,2026,7,19,147500,14.75
서울 동대문구,답십리동,답십리대우,2002,답십리로41길,59.76,15,2026,7,11,118000,11.8
서울 동대문구,제기동,한신아파트,2004,고산자로,59.84,15,2026,7,10,112000,11.2
서울 동대문구,답십리동,두산위브,2007,황물로15길,59.91,10,2026,7,11,140000,14.0
서울 동대문구,전농동,래미안아름숲,2012,전농로16길,59.9,7,2026,7,5,124000,12.4
서울 동대문구,이문동,래미안이문2차,2004,이문로12길,59.79,10,2026,7,2,113500,11.35
서울 동대문구,장안동,장안힐스테이트,2007,장안벚꽃로1길,59.885,8,2026,7,1,113000,11.3
서울 동대문구,전농동,전농SK,2000,사가정로,59.34,19,2026,8,1,112000,11.2
서울 동대문구,제기동,한신아파트,2004,고산자로,59.84,20,2026,8,1,111700,11.17
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.92,14,2026,1,23,118700,11.87
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.78,5,2026,2,5,120000,12.0
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.78,24,2026,2,25,125000,12.5
서울 중랑구,중화동,리버센SKVIEW롯데캐슬,2025,중랑천로,59.99,19,2026,4,10,124500,12.45
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.78,27,2026,4,25,126000,12.6
서울 중랑구,중화동,리버센SKVIEW롯데캐슬,2025,중랑천로,59.99,27,2026,4,29,127000,12.7
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.78,24,2026,4,8,123000,12.3
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.78,20,2026,4,3,130000,13.0
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.92,28,2026,6,30,130000,13.0
서울 중랑구,면목동,라온프라이빗,2020,동일로91길,59.9855,18,2026,6,29,110000,11.0
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.78,7,2026,6,27,130000,13.0
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.78,4,2026,7,24,128500,12.85
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.78,12,2026,7,8,134000,13.4
서울 중랑구,면목동,사가정센트럴아이파크,2020,동일로92길,59.92,11,2026,7,6,135000,13.5
서울 노원구,월계동,삼호3,1986,마들로,59.22,9,2026,2,10,110000,11.0
서울 노원구,월계동,삼호3,1986,마들로,59.22,3,2026,6,26,111000,11.1
서울 노원구,월계동,삼호3,1986,마들로,59.22,3,2026,7,15,119000,11.9
서울 노원구,월계동,삼호3,1986,마들로,59.22,2,2026,7,10,110000,11.0
서울 노원구,월계동,삼호3,1986,마들로,59.22,13,2026,7,3,117000,11.7
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.98,20,2026,1,28,133610,13.36
서울 은평구,응암동,힐스테이트녹번역,2022,은평로,59.99,1,2026,1,30,120000,12.0
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,17,2026,1,31,128000,12.8
서울 은평구,응암동,힐스테이트녹번역,2022,은평로,59.99,19,2026,1,30,130000,13.0
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.67,6,2026,1,30,149000,14.9
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.67,1,2026,1,28,134500,13.45
서울 은평구,응암동,힐스테이트녹번역,2022,은평로,59.99,10,2026,1,24,128000,12.8
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.64,6,2026,1,27,125500,12.55
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,16,2026,1,27,129300,12.93
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.99,18,2026,1,12,111500,11.15
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.97,11,2026,1,23,147000,14.7
서울 은평구,수색동,DMCSKVIEW,2023,수색로,59.9865,10,2026,1,17,135000,13.5
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,6,2026,1,17,115000,11.5
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,13,2026,1,17,110000,11.0
서울 은평구,수색동,DMCSK뷰아이파크포레,2025,수색로,59.96,17,2026,1,17,110900,11.09
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.97,13,2026,1,3,143000,14.3
서울 은평구,응암동,힐스테이트녹번역,2022,은평로,59.99,15,2026,1,6,125000,12.5
서울 은평구,수색동,DMCSKVIEW,2023,수색로,59.9865,7,2026,1,5,134500,13.45
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,7,2026,1,5,129000,12.9
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.99,19,2026,1,3,113000,11.3
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.98,11,2026,2,3,125000,12.5
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,6,2026,2,28,132000,13.2
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.98,11,2026,2,28,130000,13.0
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,1,2026,2,28,118000,11.8
서울 은평구,수색동,DMCSK뷰아이파크포레,2025,수색로,59.96,13,2026,2,27,113000,11.3
서울 은평구,녹번동,북한산푸르지오,2015,통일로,59.99,12,2026,2,26,110000,11.0
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,10,2026,2,26,127000,12.7
서울 은평구,응암동,힐스테이트녹번역,2022,은평로,59.99,14,2026,2,6,130000,13.0
서울 은평구,녹번동,북한산푸르지오,2015,통일로,59.99,6,2026,2,25,110000,11.0
서울 은평구,응암동,힐스테이트녹번역,2022,은평로,59.99,7,2026,2,9,130000,13.0
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.97,22,2026,2,7,149500,14.95
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,10,2026,2,21,124000,12.4
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,10,2026,2,11,120000,12.0
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,14,2026,2,5,120000,12.0
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.92,14,2026,2,6,117000,11.7
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,5,2026,2,7,125000,12.5
서울 은평구,수색동,DMCSK뷰아이파크포레,2025,수색로,59.96,8,2026,2,4,112000,11.2
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,4,2026,3,27,119500,11.95
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,11,2026,3,27,127000,12.7
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.94,11,2026,3,22,127000,12.7
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,7,2026,3,28,125000,12.5
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.67,12,2026,3,27,149000,14.9
서울 은평구,응암동,힐스테이트녹번역,2022,은평로,59.99,11,2026,3,23,130000,13.0
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,10,2026,3,21,116500,11.65
서울 은평구,수색동,DMCSK뷰아이파크포레,2025,수색로,59.96,10,2026,3,21,110000,11.0
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,7,2026,3,21,122000,12.2
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,3,2026,3,21,116000,11.6
서울 은평구,응암동,힐스테이트녹번역,2022,은평로,59.99,1,2026,3,21,119500,11.95
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,4,2026,3,16,118000,11.8
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.97,6,2026,3,14,147900,14.79
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,4,2026,3,12,128000,12.8
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,3,2026,3,10,124000,12.4
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,12,2026,3,4,133000,13.3
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,7,2026,4,28,124000,12.4
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,16,2026,4,21,110500,11.05
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.97,1,2026,4,20,139000,13.9
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.94,3,2026,4,18,123500,12.35
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,8,2026,4,24,124000,12.4
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.94,8,2026,4,28,123000,12.3
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.98,10,2026,4,17,130000,13.0
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,6,2026,4,28,135000,13.5
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,4,2026,4,23,126000,12.6
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,12,2026,4,27,121500,12.15
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.67,8,2026,4,24,150000,15.0
서울 은평구,수색동,DMCSKVIEW,2023,수색로,59.9865,7,2026,4,25,135000,13.5
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,2,2026,4,24,116000,11.6
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,15,2026,4,23,118700,11.87
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,11,2026,4,17,128000,12.8
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.98,13,2026,4,22,130000,13.0
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,9,2026,4,14,128200,12.82
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,6,2026,4,14,131000,13.1
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,13,2026,4,21,119000,11.9
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,9,2026,4,18,119500,11.95
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,2,2026,4,18,110000,11.0
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.97,7,2026,4,18,127000,12.7
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.97,10,2026,4,10,150000,15.0
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,9,2026,4,12,128000,12.8
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.67,12,2026,4,7,150000,15.0
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,6,2026,4,4,124000,12.4
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,12,2026,4,4,120000,12.0
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,4,2026,4,4,128500,12.85
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,18,2026,4,1,125000,12.5
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,14,2026,4,1,131000,13.1
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,8,2026,5,29,122500,12.25
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,14,2026,5,1,115500,11.55
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,2,2026,5,29,114000,11.4
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,5,2026,5,28,118000,11.8
서울 은평구,녹번동,북한산푸르지오,2015,통일로,59.99,16,2026,5,30,113500,11.35
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,4,2026,5,29,114000,11.4
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.98,6,2026,5,16,124500,12.45
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,21,2026,5,21,134000,13.4
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,13,2026,5,29,117000,11.7
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,3,2026,5,29,132800,13.28
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,15,2026,5,29,113500,11.35
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.97,18,2026,5,28,150000,15.0
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.67,2,2026,5,27,141000,14.1
서울 은평구,수색동,DMCSK뷰아이파크포레,2025,수색로,59.96,5,2026,5,28,118000,11.8
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,13,2026,5,5,131000,13.1
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,12,2026,5,26,115500,11.55
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,7,2026,5,23,129000,12.9
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.94,10,2026,5,23,127000,12.7
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,12,2026,5,16,110000,11.0
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,5,2026,5,14,117500,11.75
서울 은평구,수색동,DMCSKVIEW,2023,수색로,59.9865,11,2026,5,23,136000,13.6
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,10,2026,5,21,127000,12.7
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,8,2026,5,19,113000,11.3
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.98,11,2026,5,9,119000,11.9
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,10,2026,5,13,115000,11.5
서울 은평구,수색동,DMC파인시티자이,2025,은평터널로,59.98,1,2026,5,12,120000,12.0
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,15,2026,5,9,117000,11.7
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,16,2026,5,7,120000,12.0
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,10,2026,5,8,110000,11.0
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,14,2026,5,8,124500,12.45
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.9,8,2026,5,7,125000,12.5
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,7,2026,5,6,111000,11.1
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.94,6,2026,5,6,122000,12.2
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.94,10,2026,5,6,114500,11.45
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.9,12,2026,5,3,124000,12.4
서울 은평구,증산동,DMC센트럴자이(2단지),2023,수색로,59.97,4,2026,5,3,144000,14.4
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,17,2026,5,2,114900,11.49
서울 은평구,수색동,DMCSK뷰아이파크포레,2025,수색로,59.96,1,2026,5,2,110000,11.0
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,9,2026,5,1,124000,12.4
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,11,2026,6,20,135000,13.5
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.97,19,2026,6,16,132000,13.2
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.99,15,2026,6,29,130000,13.0
서울 은평구,녹번동,래미안베라힐즈,2019,통일로,59.98,16,2026,6,29,127000,12.7
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,7,2026,6,27,116000,11.6
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,2,2026,6,27,115500,11.55
서울 은평구,수색동,DMCSK뷰아이파크포레,2025,수색로,59.96,13,2026,6,23,124000,12.4
서울 은평구,응암동,녹번역e편한세상캐슬,2021,은평로,59.96,18,2026,6,20,126000,12.6
서울 은평구,녹번동,힐스테이트녹번,2019,통일로,59.938,2,2026,6,20,127000,12.7
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,9,2026,6,13,119900,11.99
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,7,2026,6,12,114500,11.45
서울 은평구,수색동,DMC롯데캐슬더퍼스트,2021,수색로,59.96,15,2026,6,8,122000,12.2
